# step, loss_train, loss_test, metrics_test
4.300000000000000000e+04 5.892500281333923340e-03 6.495739798992872238e-03 2.741200849413871765e-03 6.938211299711838365e-06 1.465769173591979779e-06 1.965327101061120629e-06 2.501976559869945049e-04 3.089810488745570183e-04 5.450985627248883247e-04 5.892500281333923340e-03 6.495739798992872238e-03 2.741200849413871765e-03 6.938211299711838365e-06 1.465769173591979779e-06 1.965327101061120629e-06 2.501976559869945049e-04 3.089810488745570183e-04 5.450985627248883247e-04
4.400000000000000000e+04 5.993977654725313187e-03 6.378737743943929672e-03 3.004533937200903893e-03 2.294703153893351555e-05 4.389957211969885975e-06 1.081271329894661903e-05 2.444865822326391935e-04 3.211927833035588264e-04 5.465065478347241879e-04 5.993977654725313187e-03 6.378737743943929672e-03 3.004533937200903893e-03 2.294703153893351555e-05 4.389957211969885975e-06 1.081271329894661903e-05 2.444865822326391935e-04 3.211927833035588264e-04 5.465065478347241879e-04
4.500000000000000000e+04 5.391480401158332825e-03 5.922849290072917938e-03 2.629732247442007065e-03 3.499264721540384926e-06 1.060052090906538069e-05 2.535525709390640259e-07 2.274470898555591702e-04 2.825098345056176186e-04 4.990819143131375313e-04 5.391480401158332825e-03 5.922849290072917938e-03 2.629732247442007065e-03 3.499264721540384926e-06 1.060052090906538069e-05 2.535525709390640259e-07 2.274470898555591702e-04 2.825098345056176186e-04 4.990819143131375313e-04
4.600000000000000000e+04 5.451850593090057373e-03 5.857956595718860626e-03 3.460278036072850227e-03 3.419446329644415528e-06 1.157843507826328278e-05 3.819004632532596588e-07 2.059389225905761123e-04 2.625547640491276979e-04 4.427277017384767532e-04 5.451850593090057373e-03 5.857956595718860626e-03 3.460278036072850227e-03 3.419446329644415528e-06 1.157843507826328278e-05 3.819004632532596588e-07 2.059389225905761123e-04 2.625547640491276979e-04 4.427277017384767532e-04
4.700000000000000000e+04 5.501227919012308121e-03 6.006313022226095200e-03 4.793818574398756027e-03 1.280370497624971904e-06 1.477834393881494179e-05 4.637116944650188088e-06 2.145198959624394774e-04 2.778212656266987324e-04 4.490448627620935440e-04 5.501227919012308121e-03 6.006313022226095200e-03 4.793818574398756027e-03 1.280370497624971904e-06 1.477834393881494179e-05 4.637116944650188088e-06 2.145198959624394774e-04 2.778212656266987324e-04 4.490448627620935440e-04
4.800000000000000000e+04 6.498148664832115173e-03 5.489577539265155792e-03 6.128070410341024399e-03 2.449161002004984766e-06 1.755982884787954390e-05 1.922777300933375955e-06 1.800042955437675118e-04 2.270026743644848466e-04 3.901918244082480669e-04 6.498148664832115173e-03 5.489577539265155792e-03 6.128070410341024399e-03 2.449161002004984766e-06 1.755982884787954390e-05 1.922777300933375955e-06 1.800042955437675118e-04 2.270026743644848466e-04 3.901918244082480669e-04
4.900000000000000000e+04 4.748656880110502243e-03 5.007266998291015625e-03 2.521438291296362877e-03 3.345779987284913659e-06 4.403955244924873114e-06 2.130545908585190773e-07 1.676716492511332035e-04 2.091877104248851538e-04 3.673130704555660486e-04 4.748656880110502243e-03 5.007266998291015625e-03 2.521438291296362877e-03 3.345779987284913659e-06 4.403955244924873114e-06 2.130545908585190773e-07 1.676716492511332035e-04 2.091877104248851538e-04 3.673130704555660486e-04
5.000000000000000000e+04 5.547355860471725464e-03 4.915794823318719864e-03 2.758128335699439049e-03 3.297114744782447815e-06 3.881731390720233321e-05 9.988612873712554574e-06 1.692188670858740807e-04 2.033758210018277168e-04 3.677573404274880886e-04 5.547355860471725464e-03 4.915794823318719864e-03 2.758128335699439049e-03 3.297114744782447815e-06 3.881731390720233321e-05 9.988612873712554574e-06 1.692188670858740807e-04 2.033758210018277168e-04 3.677573404274880886e-04
5.100000000000000000e+04 4.467660095542669296e-03 4.671825096011161804e-03 2.535791136324405670e-03 1.904308192024473101e-06 4.667972461902536452e-06 4.563480615615844727e-08 1.563270780025050044e-04 1.930118160089477897e-04 3.420036518946290016e-04 4.467660095542669296e-03 4.671825096011161804e-03 2.535791136324405670e-03 1.904308192024473101e-06 4.667972461902536452e-06 4.563480615615844727e-08 1.563270780025050044e-04 1.930118160089477897e-04 3.420036518946290016e-04
5.200000000000000000e+04 6.832599174231290817e-03 5.631448701024055481e-03 3.126663155853748322e-03 3.852079680655151606e-05 4.697156691690906882e-05 6.079697050154209137e-05 1.688910851953551173e-04 1.872861903393641114e-04 3.601851931307464838e-04 6.832599174231290817e-03 5.631448701024055481e-03 3.126663155853748322e-03 3.852079680655151606e-05 4.697156691690906882e-05 6.079697050154209137e-05 1.688910851953551173e-04 1.872861903393641114e-04 3.601851931307464838e-04
5.300000000000000000e+04 4.238411318510770798e-03 4.381598904728889465e-03 2.478841226547956467e-03 2.369230060139670968e-06 4.087632987648248672e-06 1.411863195244222879e-07 1.422108616679906845e-04 1.768069778336212039e-04 3.121896006632596254e-04 4.238411318510770798e-03 4.381598904728889465e-03 2.478841226547956467e-03 2.369230060139670968e-06 4.087632987648248672e-06 1.411863195244222879e-07 1.422108616679906845e-04 1.768069778336212039e-04 3.121896006632596254e-04
5.400000000000000000e+04 4.250709433108568192e-03 4.322799853980541229e-03 2.678182208910584450e-03 6.955806384212337434e-06 3.286732862761709839e-06 8.487004379276186228e-07 1.387946103932335973e-04 1.795085554476827383e-04 3.043369797524064779e-04 4.250709433108568192e-03 4.322799853980541229e-03 2.678182208910584450e-03 6.955806384212337434e-06 3.286732862761709839e-06 8.487004379276186228e-07 1.387946103932335973e-04 1.795085554476827383e-04 3.043369797524064779e-04
5.500000000000000000e+04 4.066659603267908096e-03 4.162620753049850464e-03 2.433057641610503197e-03 6.695372576359659433e-07 7.786617061356082559e-06 2.996566763613373041e-07 1.319585135206580162e-04 1.625936420168727636e-04 2.877385995816439390e-04 4.066659603267908096e-03 4.162620753049850464e-03 2.433057641610503197e-03 6.695372576359659433e-07 7.786617061356082559e-06 2.996566763613373041e-07 1.319585135206580162e-04 1.625936420168727636e-04 2.877385995816439390e-04
5.600000000000000000e+04 3.951338119804859161e-03 4.033834207803010941e-03 2.411508699879050255e-03 2.246099256808520295e-06 3.572789864847436547e-06 7.543712854385375977e-08 1.233320508617907763e-04 1.536971540190279484e-04 2.699604374356567860e-04 3.951338119804859161e-03 4.033834207803010941e-03 2.411508699879050255e-03 2.246099256808520295e-06 3.572789864847436547e-06 7.543712854385375977e-08 1.233320508617907763e-04 1.536971540190279484e-04 2.699604374356567860e-04
5.700000000000000000e+04 3.863660851493477821e-03 3.949503879994153976e-03 2.407489344477653503e-03 3.630706487456336617e-06 2.213346306234598160e-06 4.899957275483757257e-07 1.261127763427793980e-04 1.581168180564418435e-04 2.766712277662009001e-04 3.863660851493477821e-03 3.949503879994153976e-03 2.407489344477653503e-03 3.630706487456336617e-06 2.213346306234598160e-06 4.899957275483757257e-07 1.261127763427793980e-04 1.581168180564418435e-04 2.766712277662009001e-04
5.800000000000000000e+04 3.858962794765830040e-03 3.870428306981921196e-03 2.398355165496468544e-03 5.960464477539062500e-06 1.035449713526759297e-06 1.371503458358347416e-06 1.159956518677063286e-04 1.484500826336443424e-04 2.552108780946582556e-04 3.858962794765830040e-03 3.870428306981921196e-03 2.398355165496468544e-03 5.960464477539062500e-06 1.035449713526759297e-06 1.371503458358347416e-06 1.159956518677063286e-04 1.484500826336443424e-04 2.552108780946582556e-04
5.900000000000000000e+04 3.879891708493232727e-03 3.799009136855602264e-03 2.494083018973469734e-03 4.721371169580379501e-07 1.394715218339115381e-05 4.107132554054260254e-07 1.129950469476170838e-04 1.394534629071131349e-04 2.450098691042512655e-04 3.879891708493232727e-03 3.799009136855602264e-03 2.494083018973469734e-03 4.721371169580379501e-07 1.394715218339115381e-05 4.107132554054260254e-07 1.129950469476170838e-04 1.394534629071131349e-04 2.450098691042512655e-04
6.000000000000000000e+04 1.801141537725925446e-02 1.358321495354175568e-02 5.939248949289321899e-02 3.965164069086313248e-06 9.979487367672845721e-05 2.459273673593997955e-05 3.627494734246283770e-04 5.837135249748826027e-04 4.371539107523858547e-04 1.801141537725925446e-02 1.358321495354175568e-02 5.939248949289321899e-02 3.965164069086313248e-06 9.979487367672845721e-05 2.459273673593997955e-05 3.627494734246283770e-04 5.837135249748826027e-04 4.371539107523858547e-04
